"","k_kidDD","d_DD","maxdeath","hillDD","k_hillnec","d_CD","k_CDINF","d_INF","k_INFKF","hillKF","h1","INF0"
"208",0.135205,0.040784,13.7885,38.4487,4.49547,0.0097271,0.172295,0.00916429,0.0367477,10.8762,9.93867,0.000552523
"209",0.150494,0.0566471,12.2725,45.47,4.27015,0.00385943,0.279996,0.0190256,0.0518329,13.2203,8.04775,0.000609204
"210",0.148289,0.0756719,13.2264,32.619,3.89933,0.00615222,0.243706,0.0118043,0.047973,11.384,7.38766,0.000608413
"211",0.15358,0.0555166,12.6821,45.8733,4.92567,0.00431637,0.205125,0.0119429,0.0493594,15.2257,7.41064,0.000309145
"212",0.204202,0.0874239,13.1148,35.2669,3.72997,0.00700544,0.207683,0.00946081,0.0467334,15.9743,8.9602,0.000265847
"213",0.241692,0.0881941,12.3355,36.4911,4.81603,0.00829351,0.374669,0.0136471,0.0893714,13.1733,7.88234,0.00109387
"214",0.202101,0.0717354,13.1327,36.4593,4.47631,0.011317,0.199972,0.0081917,0.0344432,14.2919,8.50936,0.000274054
"215",0.290998,0.103762,12.6698,45.7591,4.25275,0.00273841,0.306926,0.0155742,0.0715497,14.7859,9.46246,0.000158064
"216",0.260604,0.0958401,12.7461,43.9794,4.58338,0.0032526,0.21789,0.0127386,0.0759497,13.8546,8.40167,0.000139764
"217",0.152244,0.052694,12.9214,40.4289,4.3454,0.00526517,0.319771,0.0171399,0.0518185,13.1557,9.00251,0.00097938
"218",0.182586,0.0640805,11.8821,40.2437,4.28166,0.00433309,0.212634,0.0113236,0.0273521,10.6142,9.48191,0.000413967
"219",0.163207,0.0589233,11.4706,39.9344,4.21706,0.00468357,0.17665,0.00979925,0.0554044,12.3848,9.27599,0.000420587
"220",0.149459,0.0490727,12.7153,40.8799,4.25981,0.00722933,0.211242,0.00946843,0.0718341,13.1198,9.94361,0.000670374
"221",0.159665,0.0519541,12.6517,41.2495,4.26317,0.0068318,0.190417,0.00954498,0.0653242,13.0046,9.95302,0.00057534
"222",0.125999,0.043158,12.7377,45.4155,3.8869,0.00369425,0.289095,0.0187708,0.0309525,12.3767,9.95517,0.000685414
"223",0.156072,0.0499375,12.7707,42.3987,4.32986,0.00613409,0.303934,0.0134856,0.0516187,12.8229,9.97501,0.000404973
"224",0.194705,0.0689691,12.8381,39.481,3.90163,0.00721346,0.257043,0.0111007,0.0521388,14.5508,9.94679,0.000778963
"225",0.135801,0.055833,13.2418,42.9138,4.42834,0.00652186,0.325886,0.0160196,0.0583205,14.8942,7.11969,0.000475893
"226",0.138603,0.0464714,12.7819,43.0051,4.33103,0.00680199,0.251926,0.0125596,0.0624323,13.3098,9.07557,0.000512238
"227",0.131799,0.0478895,12.4227,38.5041,4.2945,0.0108792,0.299935,0.0140455,0.0407051,13.1142,8.0861,0.000660402
"228",0.125674,0.0427734,12.4671,39.9321,4.1357,0.00799116,0.317582,0.0147417,0.0378919,11.0537,9.48894,0.000552712
"229",0.122558,0.0373588,12.837,43.4632,4.33541,0.0101601,0.291472,0.0135644,0.0405842,11.7116,9.56774,0.000545898
"230",0.109771,0.030771,13.4912,41.4933,4.51753,0.0141878,0.335475,0.0185121,0.0528412,11.8602,9.57784,0.000402504
"231",0.160751,0.0638187,12.4202,40.762,3.79926,0.00443126,0.207947,0.0120718,0.0250353,10.7185,9.24731,0.000116729
"232",0.136412,0.054459,13.5236,38.3944,4.78012,0.00990711,0.32483,0.0147456,0.0550875,13.4828,6.91345,0.000615288
"233",0.207152,0.0640617,13.5686,37.5099,4.87531,0.00859965,0.381763,0.0168145,0.0489148,16.0227,8.95681,0.000586347
"234",0.227258,0.0660214,13.3612,37.4737,5.10039,0.0076325,0.351918,0.0161678,0.0620318,13.8264,9.44898,0.00057021
"235",0.159644,0.0654751,13.8177,43.3058,4.61737,0.00366627,0.281387,0.0160255,0.0291561,12.3573,7.24997,0.000662712
"236",0.161471,0.0519389,12.4636,41.2803,4.38878,0.0100936,0.316926,0.0139951,0.0474792,11.828,9.23863,0.000746011
"237",0.192278,0.0717455,13.5111,40.8924,4.18106,0.00579464,0.22158,0.0117408,0.0488522,12.6287,8.70613,0.000655802
"238",0.202789,0.083959,14.2592,41.8396,4.27167,0.00331873,0.165629,0.010198,0.0394392,11.0111,8.22888,0.000625752
"239",0.105491,0.0375089,11.7123,39.0428,4.33519,0.00861133,0.402353,0.0216741,0.053431,13.4426,8.14837,0.000519456
"240",0.211291,0.0733348,13.473,43.7469,4.44415,0.00388463,0.367232,0.0172698,0.0406707,13.0834,9.00233,0.00071871
"241",0.164504,0.0671678,12.6987,38.5309,4.33455,0.00855185,0.215233,0.00896657,0.0578203,14.0213,7.64003,0.000402915
"242",0.14633,0.0534227,13.0633,38.3778,4.08424,0.00502899,0.227652,0.0124346,0.0500221,12.6733,9.50849,0.000882754
"243",0.135492,0.0518445,13.3803,43.8751,3.72486,0.00606774,0.224647,0.0102335,0.0636576,13.0391,9.57447,0.000388815
"244",0.159284,0.0571193,12.5371,38.3111,4.81707,0.00527834,0.357667,0.0141979,0.0403358,11.7709,8.31399,0.000300833
"245",0.17847,0.0620609,13.0199,41.5403,3.9232,0.00700285,0.390197,0.0240149,0.0501395,14.5517,9.26182,0.000463439
"246",0.245115,0.0985747,12.1529,41.3971,4.63015,0.00945515,0.313503,0.00901039,0.084843,14.4166,7.38542,0.000605603
"247",0.217668,0.0731037,12.648,37.7883,4.56049,0.00548636,0.206452,0.0113086,0.0692323,14.6985,9.12371,0.000584655
"248",0.292756,0.106568,13.0746,42.7776,4.84613,0.0118293,0.269615,0.00817759,0.0289112,11.2078,7.4635,0.000200578
"249",0.136598,0.0567532,13.3408,33.5443,3.86319,0.00496919,0.401244,0.0155185,0.0780782,16.3128,9.5445,0.000947834
"250",0.229484,0.088808,12.7207,41.8838,4.09031,0.00463714,0.285791,0.00922862,0.117248,15.6538,9.40441,0.000303724
"251",0.182564,0.0733346,12.8528,43.1613,4.13366,0.00628892,0.258856,0.0112585,0.0654269,12.3778,8.11982,0.000811431
"252",0.2545,0.0836868,13.1607,38.5485,4.6008,0.00939083,0.146395,0.00790281,0.0626497,11.681,8.74719,0.000284678
"253",0.237429,0.0902082,13.0374,37.2082,4.38891,0.00821658,0.175662,0.00605889,0.0427796,14.9178,8.51462,0.000366486
"254",0.168786,0.0576373,11.67,41.2707,4.26011,0.00493629,0.244788,0.0128619,0.0243669,9.99248,9.36981,0.000848482
"255",0.185181,0.0738643,12.9532,38.0928,3.90645,0.0056415,0.283604,0.0118971,0.0104927,8.47898,9.24709,0.000337364
"256",0.124912,0.0562197,12.9998,38.9539,3.95569,0.00622855,0.235632,0.0120855,0.0329726,10.2837,7.70889,0.000752939
"257",0.125561,0.048873,12.8279,38.3856,3.94806,0.00711859,0.215415,0.0123299,0.0432725,10.8507,8.62958,0.000750826
"258",0.206298,0.0674227,13.1177,43.5936,4.72122,0.00391576,0.283359,0.0156426,0.102495,15.2576,8.92679,0.000564746
"259",0.225978,0.0739856,13.2313,42.7131,5.04731,0.00373585,0.262817,0.0134631,0.107755,15.8487,8.57024,0.000491518
"260",0.16932,0.0520708,12.1844,41.6277,4.54361,0.00614822,0.275534,0.0127813,0.0661971,14.4341,9.78652,0.000823569
"261",0.159811,0.0477771,12.1301,42.4181,4.59747,0.00648134,0.240211,0.0117573,0.06833,14.9247,9.7752,0.000733648
"262",0.10875,0.0451825,12.9039,36.3834,3.54578,0.00960295,0.247727,0.0105535,0.0514303,11.7706,9.45228,0.000361241
"263",0.143655,0.0454655,12.723,43.9098,4.75504,0.00916966,0.415856,0.0188649,0.0437652,12.4962,8.29385,0.000581393
"264",0.233397,0.106507,13.0624,40.4071,3.9133,0.00507809,0.183816,0.00872277,0.0578019,13.4762,7.9351,0.000623901
"265",0.148676,0.0453805,12.5722,43.4732,4.56961,0.00533776,0.320112,0.0156117,0.0632558,14.6334,9.5913,0.000553654
"266",0.231744,0.101811,12.8277,39.2101,4.15005,0.00368943,0.247894,0.0113714,0.0529429,12.7033,8.28865,0.000290247
"267",0.127662,0.0419205,13.0885,42.3929,4.53751,0.00918019,0.181413,0.0109588,0.0955663,14.999,8.17381,0.000566296
"268",0.132162,0.0509383,13.1167,41.6462,4.39982,0.0098826,0.219087,0.0121253,0.0987556,14.45,7.42958,0.000633014
"269",0.121225,0.0370659,12.8423,38.7258,4.44781,0.0109102,0.213021,0.014457,0.147751,17.6756,9.35234,0.000425148
"270",0.250344,0.106418,13.0808,42.8952,4.2462,0.00308026,0.282825,0.0137888,0.0259767,11.1692,8.11829,0.000621995
"271",0.120126,0.0400022,12.1268,38.7035,4.31125,0.007189,0.133117,0.00830752,0.0304318,9.79796,9.21044,0.000511675
"272",0.315741,0.111219,13.4695,41.61,4.52139,0.00563255,0.501855,0.0211271,0.0702334,14.7142,8.6269,0.000667302
"273",0.248127,0.0992313,13.4252,38.414,4.5313,0.00345956,0.322897,0.014229,0.0479778,13.6379,8.29331,0.000681569
"274",0.192445,0.0628797,12.7682,42.5918,4.34406,0.00513357,0.265335,0.0137355,0.0542855,13.5503,9.72823,0.00050242
"275",0.197626,0.0818949,12.9277,44.629,4.20501,0.00533455,0.299531,0.0148535,0.0968136,15.998,7.49907,0.000591451
"276",0.161881,0.054055,12.4649,36.6186,4.46256,0.0051856,0.196566,0.0109846,0.0805358,13.8507,9.72078,0.000580009
"277",0.200971,0.0639886,12.4859,39.7312,4.55674,0.00603486,0.194226,0.0101947,0.0940307,14.6091,9.54097,0.000518504
"278",0.196968,0.0850761,13.1333,42.9967,3.73073,0.00638929,0.34511,0.0129957,0.0216389,11.1979,8.37473,0.000756905
"279",0.19199,0.0720517,13.7041,39.0684,4.49965,0.00509575,0.314477,0.0152852,0.0313674,10.4889,8.28024,0.000494139
"280",0.160327,0.0525449,12.8243,38.6546,4.54742,0.0102105,0.257758,0.0113538,0.016644,8.55124,8.89476,0.000633796
"281",0.234283,0.0979186,12.7558,39.2454,4.27223,0.00896139,0.343946,0.0127984,0.0218935,11.2589,7.49205,0.000635361
"282",0.174726,0.0603199,12.316,38.944,4.60022,0.00543071,0.280633,0.0132172,0.036614,10.7185,8.85353,0.000585861
"283",0.163962,0.0674801,12.4678,38.5097,4.69325,0.00555244,0.310284,0.013569,0.0253642,10.6984,7.31704,0.000418058
"284",0.170025,0.0683898,12.4541,38.5885,4.45841,0.00707682,0.303822,0.0136398,0.0276021,9.6509,7.55488,0.000545411
"285",0.141945,0.0461486,13.4624,43.3314,4.13902,0.00768295,0.1721,0.00920696,0.066022,15.3466,9.76381,0.000245372
"286",0.171075,0.0606637,12.7241,42.9292,4.06858,0.00494264,0.274201,0.0143736,0.105932,14.2784,9.47978,0.000207808
"287",0.241843,0.0934802,13.3068,38.2996,3.94828,0.00296381,0.280103,0.0166789,0.079576,17.5681,9.7651,0.000123551
"288",0.268383,0.108126,13.391,41.0663,3.80331,0.00254346,0.445153,0.0213875,0.038798,12.3945,9.90475,6.86933e-05
"289",0.209533,0.0764505,12.7342,41.5653,4.88748,0.00870161,0.199607,0.00724247,0.0394316,12.5341,7.59316,0.000788615
"290",0.404399,0.15244,13.0622,37.6866,4.1675,0.00294281,0.233389,0.0141247,0.109499,13.686,9.77872,0.000336957
"291",0.313142,0.114167,13.3261,37.3703,4.55454,0.00267337,0.28786,0.0136965,0.0684201,13.9223,9.52784,0.000570806
"292",0.240194,0.100343,13.4898,40.1258,4.52728,0.00415238,0.365912,0.014658,0.0583175,14.5862,7.74631,0.000642028
"293",0.159184,0.0622108,12.5695,39.5313,3.85327,0.00502889,0.239256,0.0124676,0.0262962,10.77,9.35628,0.000548004
"294",0.132449,0.0402389,13.3028,41.8628,4.56913,0.00846539,0.293378,0.0145895,0.0460166,12.3524,9.30472,0.000689837
"295",0.166982,0.0633234,12.5304,39.4168,4.04559,0.00511723,0.248747,0.0126171,0.0357496,11.5274,9.00058,0.000462215
"296",0.139683,0.0473246,13.1703,43.0537,4.59927,0.00785314,0.321926,0.0161127,0.0539176,14.5003,8.21255,0.000560983
"297",0.126449,0.0463982,12.7946,36.0049,4.00971,0.00901022,0.284457,0.0134877,0.084579,14.9077,9.14909,0.000629504
"298",0.143637,0.0579354,12.4541,35.3711,3.88584,0.00556328,0.347383,0.0173294,0.0461815,14.3974,9.01759,0.00061227
"299",0.17921,0.071135,13.3802,42.8639,4.16089,0.00483339,0.309496,0.0153235,0.0624853,12.7427,8.11952,0.000518027
"300",0.250674,0.0939374,12.5675,39.1919,4.64692,0.00560607,0.202988,0.00924099,0.0366503,12.6814,7.91953,0.000829664
"301",0.260495,0.0925106,12.621,38.8041,4.39946,0.00651963,0.238328,0.0112888,0.0844179,13.5062,8.74017,0.000427471
"302",0.245101,0.0941906,13.0702,38.5088,4.06219,0.00670264,0.217957,0.0102338,0.0440127,13.9476,8.74173,0.00077835
"303",0.152509,0.0560025,12.8723,40.4211,4.37781,0.00442566,0.317945,0.0146487,0.0435858,14.4099,8.80912,0.00035987
"304",0.197345,0.0759932,12.729,43.2408,4.30638,0.0048501,0.417409,0.017502,0.0343832,11.2744,8.34652,0.000429284
"305",0.168405,0.0535995,12.8659,44.6795,4.56364,0.00331025,0.333438,0.0219941,0.0541421,14.8169,9.15445,0.000567672
"306",0.212201,0.0886913,13.0748,43.4064,4.55542,0.00717315,0.463394,0.0173736,0.0468567,12.3859,7.08445,0.000509965
"307",0.180845,0.070188,12.9311,39.4852,4.17205,0.00727879,0.202168,0.00655212,0.0502785,13.2989,8.82162,0.00039331
"308",0.123986,0.0405442,13.5991,42.8533,4.28379,0.00566949,0.143468,0.00824176,0.0414892,11.4648,9.80369,0.000808357
"309",0.245072,0.103553,12.6192,40.3527,4.60597,0.0102108,0.206179,0.0102208,0.0656757,16.0372,6.56161,0.000328838
"310",0.253371,0.0845812,12.7134,38.9413,4.62517,0.0152556,0.243438,0.00917214,0.0607756,16.1431,8.21422,0.00024141
"311",0.233792,0.0885375,11.4984,42.5996,4.56748,0.00310818,0.346218,0.016687,0.113634,15.2854,8.23759,0.00100028
"312",0.34436,0.121832,12.0945,38.4341,4.57157,0.00525751,0.123665,0.00523682,0.0718785,14.7839,9.15253,0.000322862
"313",0.140082,0.0494332,13.713,43.1042,4.20226,0.00542335,0.285189,0.0155124,0.0585275,14.0987,8.92624,0.000488169
"314",0.121583,0.0428584,12.1583,39.0753,4.14841,0.00764471,0.235837,0.0138124,0.0440254,11.0292,8.94202,0.000694913
"315",0.177957,0.0607153,12.3431,43.1437,4.61322,0.00670576,0.383743,0.0179674,0.0623776,15.9754,8.17567,0.000560376
"316",0.181735,0.0743187,13.5387,38.4305,3.88286,0.00788761,0.235761,0.00914955,0.0516675,11.6422,8.89258,0.000589289
"317",0.290818,0.0875276,13.151,37.7489,4.64696,0.0150714,0.265628,0.0109124,0.0458824,13.8471,9.16702,0.000702179
"318",0.239875,0.0999537,12.6977,35.4145,4.41634,0.00370472,0.168811,0.0122043,0.0316167,10.7729,7.87503,0.000446744
"319",0.198825,0.0617305,12.5391,41.031,4.39248,0.0137995,0.415167,0.0176598,0.0389317,12.4497,9.00096,0.000716863
"320",0.21328,0.0818478,13.7153,41.5338,3.70743,0.00556492,0.13814,0.00768395,0.0462307,11.4971,9.9125,0.000554781
"321",0.215017,0.0772474,13.3498,39.7521,4.23252,0.00439259,0.191715,0.00881945,0.0386429,11.1248,9.89116,0.000333578
"322",0.222122,0.0775988,13.345,39.9253,4.27566,0.00462644,0.193257,0.00895853,0.03802,11.0299,9.85367,0.00037385
"323",0.282311,0.11198,13.2712,45.7459,4.64245,0.00260185,0.445921,0.0205329,0.0257097,10.7231,7.9405,0.000785735
"324",0.284307,0.110983,12.8799,36.2401,4.21039,0.00418153,0.238158,0.00919674,0.0508813,13.0366,9.52843,0.000441295
"325",0.139897,0.0581468,12.6749,43.9362,3.7799,0.00781323,0.28912,0.010607,0.0473126,13.8506,8.3743,0.00073315
"326",0.17138,0.053329,13.1107,42.6504,4.47732,0.00584856,0.322986,0.0164996,0.0819741,15.1851,9.66393,0.00045289
"327",0.147903,0.0574971,13.2408,40.9838,4.51894,0.00475121,0.328377,0.0158263,0.0577162,14.5846,7.81273,0.00060929
"328",0.154263,0.0594008,13.3029,40.7509,4.34243,0.0046698,0.276048,0.0149711,0.0626379,13.4598,8.3124,0.000487125
"329",0.172846,0.0515416,12.7977,44.0696,4.7793,0.00613582,0.181666,0.00898536,0.0532917,12.4526,9.37594,0.000724025
"330",0.131447,0.0456629,11.9603,40.6252,4.51043,0.00893451,0.176799,0.00932628,0.101088,13.9811,8.31934,0.000768889
"331",0.143647,0.0509174,12.2419,41.0773,4.24168,0.0106895,0.253512,0.0112346,0.0603568,13.8285,8.37384,0.000552256
"332",0.147893,0.0553313,12.9522,38.1236,4.26165,0.00568442,0.408207,0.0193068,0.0582698,14.0852,8.6663,0.000615866
"333",0.13844,0.0504797,12.9005,41.7648,4.1762,0.00497819,0.387997,0.0208964,0.0550275,15.2291,9.05051,0.000678374
"334",0.229134,0.0811743,12.5639,41.9445,4.5372,0.00440071,0.253351,0.0100944,0.0414466,12.4592,8.94882,0.000371059
"335",0.154295,0.0515587,12.3423,41.0297,4.32113,0.00530845,0.254393,0.0137025,0.0580584,13.2234,9.46564,0.000834746
"336",0.132343,0.0475474,12.2732,39.6015,4.12165,0.00571095,0.255281,0.0148168,0.0525443,12.3197,9.11269,0.000808156
"337",0.124408,0.0413899,12.7922,39.904,4.54736,0.0145279,0.421466,0.0208844,0.0442713,13.5741,7.85657,0.000355946
"338",0.126079,0.0418091,12.5217,38.9719,4.62266,0.0136043,0.453704,0.0197049,0.0336186,13.7147,8.05738,0.00047366
"339",0.122662,0.0434027,12.2404,38.5527,4.3426,0.0110589,0.359026,0.0182224,0.0350792,10.7836,8.14007,0.00053748
"340",0.133155,0.0515453,11.8775,33.2883,4.13255,0.0106719,0.293752,0.013749,0.0500262,14.2811,8.4165,0.000314993
"341",0.30518,0.112448,13.696,43.2144,4.64692,0.00387969,0.246452,0.0133531,0.0381627,12.5684,8.07251,0.000412858
"342",0.107579,0.0405264,12.1804,38.7664,3.78278,0.012577,0.295736,0.0161141,0.0421257,11.4193,8.65812,0.00070329
"343",0.12631,0.0452479,13.1146,38.7579,4.27624,0.00861454,0.265606,0.0141437,0.0270537,11.0949,8.35525,0.000447902
"344",0.153496,0.050101,13.8013,41.003,4.80565,0.0110999,0.348539,0.0136375,0.0542378,12.8022,8.27595,0.000858009
"345",0.149161,0.0568883,13.8018,38.4382,4.33988,0.00577199,0.294487,0.0143635,0.0383121,12.8326,8.38521,0.000587781
"346",0.158488,0.0625719,13.7448,38.8909,4.24803,0.00590929,0.332602,0.0153953,0.0437956,12.1086,8.35413,0.000794918
"347",0.160437,0.0520356,12.3804,40.307,4.60084,0.00593272,0.269364,0.0126196,0.0788694,14.6461,9.11479,0.000373301
"348",0.125114,0.0497428,13.1577,42.7374,3.99934,0.00774851,0.32569,0.0150667,0.0464108,12.4414,8.03387,0.000831351
"349",0.103625,0.0340172,13.8692,43.3383,3.89221,0.0130872,0.227837,0.0139222,0.0414057,12.3173,9.49862,0.000226725
"350",0.253499,0.0862344,12.2153,40.311,4.67729,0.00399241,0.233107,0.0126653,0.0654882,14.8816,8.79798,0.000637515
"351",0.175501,0.0697422,13.6274,38.6521,4.0969,0.00408097,0.24507,0.0122358,0.0464716,11.4693,9.09239,0.000498582
"352",0.253595,0.0837843,12.2881,40.3968,4.57273,0.00382601,0.222714,0.0125275,0.0594666,13.8239,9.46234,0.000230669
"353",0.125036,0.0460662,13.2177,42.4687,4.05627,0.00706363,0.325455,0.0159131,0.0308617,12.5347,8.67267,0.000982941
"354",0.147476,0.0501906,12.5695,42.2559,4.46943,0.00643957,0.27593,0.0106065,0.0639804,13.7486,8.94475,0.000245679
"355",0.203762,0.0775412,12.6871,37.4144,4.64269,0.00495509,0.183187,0.00753325,0.123174,17.1042,8.59599,0.000169523
"356",0.286768,0.105779,13.1624,43.8163,3.96185,0.00430344,0.297595,0.0136374,0.0494448,12.577,9.65401,0.000805818
"357",0.16601,0.0570504,12.9114,38.4255,4.50739,0.00542276,0.233233,0.0110772,0.0424349,10.7853,9.26612,0.000381684
"358",0.178297,0.0697773,12.5011,47.3259,4.05654,0.00685767,0.410544,0.0188833,0.0231271,10.0927,7.85457,0.000720929
"359",0.17385,0.0664454,12.2416,41.3656,4.411,0.00653831,0.371323,0.0171243,0.0251314,11.5849,7.81018,0.000527869
"360",0.256396,0.0961799,12.928,40.755,4.40352,0.00393401,0.159164,0.00953153,0.146785,18.6984,8.57955,0.000483293
"361",0.131792,0.0513425,12.4054,37.8051,4.21263,0.0118373,0.460581,0.0167222,0.0149808,10.324,7.91557,0.000690988
"362",0.29544,0.109352,13.557,40.8944,4.62809,0.00380683,0.159167,0.01067,0.0668638,15.2513,8.26012,0.000491076
"363",0.127156,0.0500231,12.423,35.6881,4.18917,0.00661331,0.394449,0.0163875,0.0307002,11.5701,8.49789,0.000510215
"364",0.174944,0.0661122,12.4341,37.7641,3.83838,0.00718526,0.403131,0.0209191,0.0280783,10.865,9.23585,0.000521153
"365",0.236578,0.0709867,13.4345,43.241,4.81381,0.00445145,0.104563,0.00674706,0.0834144,14.9706,9.65458,0.000148942
"366",0.186624,0.0659006,13.0706,43.2191,4.2739,0.0056646,0.165977,0.0088832,0.0506085,10.9229,9.04454,0.000181927
"367",0.260336,0.106743,12.3054,36.8189,4.44616,0.00453798,0.280797,0.0130243,0.0408719,11.0089,8.17091,6.83772e-05
"368",0.326303,0.112958,13.8108,41.1575,4.58954,0.0107849,0.222887,0.00873341,0.0930035,15.6037,8.15366,2.82769e-05
"369",0.313794,0.0998842,13.8778,40.2307,5.17613,0.0111489,0.267744,0.0101706,0.0748245,15.643,8.04297,9.92963e-05
"370",0.181991,0.0721147,12.7952,41.7345,3.96208,0.00353556,0.167292,0.0108399,0.0493536,13.9769,9.0069,0.000992407
"371",0.167409,0.0537078,13.2627,45.7382,4.3933,0.00637418,0.126232,0.00735766,0.0574254,11.1527,9.28527,0.000326426
"372",0.142254,0.0512794,12.6436,37.5286,4.14576,0.00854786,0.149058,0.00705746,0.0986999,13.926,9.16863,0.000334047
"373",0.130807,0.0449406,12.5516,39.3544,4.10393,0.00630093,0.239186,0.0130974,0.051737,14.371,9.51931,6.87611e-05
"374",0.239745,0.0820975,13.2704,39.6146,4.58217,0.00506159,0.292516,0.0119407,0.0408642,12.1767,9.11715,0.00121458
"375",0.191397,0.0765921,12.7232,40.3163,4.36521,0.00644495,0.291007,0.0124238,0.0415792,14.0743,7.79846,0.000133904
"376",0.18003,0.0651494,12.9034,44.743,4.46401,0.00429069,0.226854,0.0110992,0.0231619,10.4994,8.53096,0.000345518
"377",0.216884,0.0718117,12.6461,33.2837,4.68157,0.0109712,0.311626,0.0143672,0.0458809,13.6023,8.79571,0.00082522
"378",0.185253,0.0802408,12.5979,36.2069,4.25034,0.00516507,0.307033,0.0104039,0.0681347,14.1712,7.96275,0.000412386
"379",0.185007,0.0715713,12.7392,34.9852,4.05273,0.00490229,0.310414,0.0154929,0.0494805,12.4095,9.26925,0.000240544
"380",0.186228,0.0711545,13.3736,40.1522,4.35885,0.00485794,0.350272,0.0155733,0.0672251,15.115,8.42333,0.000889734
"381",0.196461,0.0709193,13.3327,36.1321,4.42736,0.0114524,0.25703,0.0119415,0.0907817,15.7844,8.32919,0.000256053
"382",0.221386,0.0789581,12.7658,40.3174,4.22621,0.00354421,0.294908,0.0201204,0.0467404,12.6778,9.32663,0.000958164
"383",0.22854,0.078084,13.5511,41.2386,4.11626,0.0043639,0.283808,0.0179113,0.0379646,11.7925,9.85154,0.000337465
"384",0.19422,0.0760999,13.5747,39.3784,3.97904,0.00315793,0.323486,0.0157884,0.0549985,14.1096,9.57254,0.000691902
"385",0.262346,0.0986767,12.411,42.1177,4.65662,0.004039,0.225156,0.0109188,0.0765911,15.4214,8.10238,0.000578436
"386",0.29195,0.094723,12.2487,41.7646,4.64092,0.00342544,0.247952,0.0129619,0.13226,16.8882,9.56037,0.000277932
"387",0.228259,0.095776,12.6703,41.0755,3.88849,0.0047953,0.308309,0.0123853,0.0297968,10.723,8.70827,0.000514249
"388",0.22855,0.069694,12.557,40.5079,5.05326,0.00483603,0.233565,0.0121948,0.052998,12.0802,9.12635,0.000418133
"389",0.161174,0.0515825,12.2411,43.7876,4.60845,0.00560092,0.285601,0.0129855,0.0571858,13.1805,9.13193,0.000535436
"390",0.162849,0.0546649,12.4027,42.4889,4.49955,0.00640779,0.332355,0.0159604,0.0598916,13.2697,8.73014,0.000517519
