"","k_cDD","degDD","hillDD","k_inter","maxdeath","k_hillnec","p","h"
"8353",0.263731,0.0426331,0.00359386,0.0481953,0.753131,5.05851,0.760145,27.6225
"8354",0.262369,0.0430129,0.00373599,0.0528147,0.666811,4.96228,0.740936,26.3011
"8355",0.265161,0.0420926,0.00389678,0.0402651,0.404624,5.00267,0.747353,24.4554
"8356",0.326079,0.0623254,0.00232533,0.0232055,0.664375,4.79765,0.784107,29.6097
"8357",0.298356,0.0525739,0.00327251,0.0324543,0.491545,4.86408,0.720904,26.1103
"8358",0.246649,0.03628,0.00377652,0.0733404,1.35816,5.37755,0.819192,25.3178
"8359",0.238846,0.0334729,0.00449672,0.0733087,1.01134,5.30655,0.774231,23.5113
"8360",0.238472,0.0338851,0.00402254,0.0633619,0.84287,5.35648,0.7649,23.5341
"8361",0.232608,0.0348902,0.00373616,0.0768869,1.66577,5.31032,0.88525,24.5577
"8362",0.229941,0.0321572,0.00360283,0.104556,0.980082,5.21468,0.738436,26.3909
"8363",0.223334,0.0304804,0.00446553,0.0823595,1.12764,5.32188,0.983068,23.2972
"8364",0.218805,0.0305723,0.00432779,0.0825391,1.03226,5.20355,0.970097,23.3205
"8365",0.223167,0.0314921,0.0045024,0.0735556,0.935886,5.23275,0.951912,22.4675
"8366",0.254523,0.039867,0.00294756,0.0685087,1.36958,5.28849,0.736823,30.1161
"8367",0.24572,0.0406745,0.00297538,0.0645292,1.29969,5.03252,0.749427,30.0296
"8368",0.239798,0.03565,0.00308347,0.088622,1.08009,5.23752,0.805141,29.9198
"8369",0.251862,0.0404439,0.00303866,0.0709894,1.58548,5.25453,0.859892,28.1051
"8370",0.261038,0.0433696,0.0031714,0.0544798,0.724751,4.96954,0.734886,30.1548
"8371",0.258526,0.0438142,0.00382072,0.0419635,1.19027,5.03293,0.911285,24.5603
"8372",0.299872,0.04981,0.00361603,0.0295841,0.834485,5.12298,0.706879,24.9258
"8373",0.290727,0.0481938,0.00377531,0.0293482,0.811936,5.0762,0.710985,23.8397
"8374",0.29177,0.0489075,0.00384103,0.0336552,0.82055,5.04898,0.709084,24.1942
"8375",0.307955,0.0551438,0.00322901,0.024809,0.585575,4.8325,0.718222,25.0373
"8376",0.253717,0.043493,0.00251618,0.0609193,0.377059,4.85491,0.808065,32.3884
"8377",0.24467,0.0366175,0.00399931,0.0619608,0.852429,5.17613,0.712553,24.8424
"8378",0.267846,0.042682,0.00397679,0.0459341,0.934353,5.11559,0.70421,25.5662
"8379",0.248943,0.0372032,0.00391426,0.066336,1.11234,5.25459,0.791878,26.1506
"8380",0.261599,0.0432208,0.0033918,0.0515747,0.932751,5.06417,0.813588,27.781
"8381",0.291719,0.0504661,0.00321055,0.0360421,1.53026,5.11465,0.833432,29.2718
"8382",0.245273,0.0396527,0.00294435,0.0782582,0.516606,4.92936,0.742941,29.2384
"8383",0.284046,0.0443024,0.00438288,0.0426288,1.452,5.37601,0.74605,23.0037
"8384",0.242121,0.0358654,0.00470102,0.0574215,0.696769,5.07845,0.755952,22.9121
"8385",0.282367,0.050954,0.00267768,0.0391918,0.493023,4.83214,0.84007,31.6488
"8386",0.247972,0.0398492,0.00350649,0.0648567,1.47122,5.13826,0.77141,26.7191
"8387",0.268301,0.0469445,0.0030516,0.0507577,1.10648,5.00477,0.851338,28.3311
"8388",0.253438,0.040653,0.00350053,0.0565933,1.0215,5.06344,0.705803,28.3942
"8389",0.248903,0.0381895,0.00345895,0.069722,1.18367,5.22761,0.775214,27.9683
"8390",0.240989,0.0388328,0.00323412,0.0633671,0.799408,5.0081,0.71211,26.7682
"8391",0.242965,0.0380502,0.00301568,0.0765122,0.889755,5.10327,0.705401,28.6355
"8392",0.242357,0.0382071,0.00340907,0.0702961,1.16562,5.1853,0.899245,26.2076
"8393",0.25478,0.0391229,0.00371451,0.06483,1.01225,5.28211,0.938981,26.2092
"8394",0.237682,0.0366357,0.00464255,0.0566894,0.682499,4.86387,0.723844,24.1307
"8395",0.289477,0.0489089,0.00313541,0.0336929,1.18551,5.22127,0.746674,26.4862
"8396",0.246356,0.0397834,0.00282304,0.071077,0.928021,5.13075,0.941612,30.3506
"8397",0.289597,0.0504925,0.00321146,0.0383466,1.23746,5.05924,0.717316,27.3313
"8398",0.262594,0.042811,0.00364832,0.0452372,0.935786,5.08514,0.790147,26.5931
"8399",0.251415,0.0371565,0.00490445,0.054578,1.45812,5.29431,0.737414,22.3814
"8400",0.290971,0.0490752,0.00336744,0.0347576,0.508012,5.04272,0.821089,26.0307
"8401",0.26362,0.0425452,0.00278112,0.0622317,1.24106,5.2365,0.70404,31.0147
"8402",0.262816,0.0445914,0.00404458,0.0357939,1.07807,4.8966,0.700088,24.0853
"8403",0.249742,0.0401383,0.00334128,0.0691059,0.938926,5.08898,0.996271,28.617
"8404",0.280043,0.0463824,0.00307181,0.0530943,1.07867,5.23062,0.97077,30.1561
"8405",0.312874,0.054849,0.00324894,0.0286276,0.699917,4.92074,0.700634,27.8713
"8406",0.25408,0.0408961,0.00357373,0.0545636,1.11808,5.05105,0.742662,28.6077
"8407",0.254867,0.0417341,0.00333299,0.0524769,1.36463,5.16351,0.727587,26.7559
"8408",0.259136,0.0410974,0.00351606,0.0598399,1.38675,5.19278,0.724685,28.0089
"8409",0.260394,0.0404389,0.0041345,0.0488542,0.799197,5.26738,0.932247,23.0116
"8410",0.26029,0.0408357,0.00370382,0.0577325,1.2362,5.19972,0.72226,27.1474
"8411",0.254781,0.0401955,0.00385741,0.0529274,0.976184,5.1361,0.726158,25.14
"8412",0.254263,0.040084,0.00356584,0.0601046,1.28049,5.30341,0.895495,25.1901
"8413",0.22149,0.0288742,0.00423714,0.105911,1.15346,5.32635,0.81503,23.9291
"8414",0.251333,0.038704,0.00337825,0.0741029,0.828028,5.13344,0.748632,28.6052
"8415",0.239345,0.0377364,0.00340636,0.0647613,1.20659,5.10363,0.706789,27.0968
"8416",0.265342,0.0423699,0.00379557,0.0536793,0.700266,5.07277,0.712729,25.6999
"8417",0.288824,0.0497189,0.00326626,0.0391098,1.20505,5.08792,0.717511,27.2387
"8418",0.284774,0.0500821,0.00333708,0.0350425,0.872883,4.90615,0.728054,26.7614
"8419",0.279253,0.0491365,0.00331705,0.0352105,0.702151,4.87389,0.749102,26.3774
"8420",0.285274,0.0489994,0.00336274,0.0354648,0.764264,4.97215,0.724534,26.98
"8421",0.310613,0.0566965,0.00286904,0.0251441,0.735144,4.85644,0.725772,27.3594
"8422",0.268554,0.0457471,0.00305127,0.0473594,1.12136,5.12811,0.884507,28.0086
"8423",0.264059,0.0436382,0.00325278,0.0576866,1.12068,5.09131,0.777583,28.8708
"8424",0.255987,0.0415005,0.00346287,0.0579781,1.04554,5.15512,0.836929,26.1384
"8425",0.281329,0.0494139,0.00323414,0.0321477,1.1575,4.97662,0.700649,26.5226
"8426",0.284931,0.050162,0.00280003,0.0371264,1.16337,5.03426,0.701805,29.6841
"8427",0.285634,0.048586,0.0033715,0.0387799,1.21307,5.07048,0.737495,28.6287
"8428",0.216342,0.0293126,0.00380223,0.117838,1.01462,5.10799,0.710325,24.9548
"8429",0.21031,0.0297442,0.0046047,0.0922376,1.18808,4.9836,0.75662,22.6299
"8430",0.273711,0.0428038,0.00284011,0.0571171,1.01412,5.38603,0.767118,31.2493
"8431",0.275703,0.0437242,0.0027696,0.0586063,1.01362,5.38647,0.776582,30.5555
"8432",0.27561,0.0488801,0.00365525,0.0323266,0.60825,4.77162,0.795416,24.223
"8433",0.275498,0.0482964,0.00347558,0.0298379,0.534182,4.82646,0.813114,24.1883
"8434",0.285745,0.0443137,0.00456553,0.0334074,0.284454,4.97028,0.725417,21.8607
"8435",0.232755,0.0380977,0.00389385,0.0563839,0.264497,4.63913,0.826955,24.3872
"8436",0.251319,0.042706,0.00398909,0.0438651,0.594457,4.83444,0.980903,24.3085
"8437",0.287265,0.0457648,0.00450454,0.0364834,0.790635,5.14236,0.700575,22.0442
"8438",0.266007,0.0454883,0.00255204,0.050142,0.689235,5.08391,0.978039,31.6426
"8439",0.262644,0.0445467,0.00286356,0.0535554,0.897123,5.03567,0.944222,32.1351
"8440",0.257509,0.0427993,0.0028155,0.0720975,0.854186,4.97561,0.73573,32.546
"8441",0.245109,0.0371979,0.00356506,0.0616157,1.19004,5.27082,0.713002,26.1798
"8442",0.252281,0.038751,0.00339704,0.0747879,1.2664,5.23502,0.712035,27.8338
"8443",0.238711,0.0386957,0.00292825,0.0787289,1.12272,5.00537,0.707737,29.4137
"8444",0.242681,0.0370859,0.00435818,0.0590224,1.0603,5.16804,0.936371,23.8715
"8445",0.246815,0.0373441,0.0045233,0.0580304,1.03896,5.18735,0.932119,23.8054
"8446",0.276873,0.0443715,0.0038965,0.0480222,1.16695,5.25349,0.803802,25.3402
"8447",0.268834,0.0447323,0.00325725,0.056482,1.22553,5.10543,0.775457,28.994
"8448",0.285554,0.0495393,0.0032179,0.0354025,1.20018,5.04245,0.782618,28.3017
"8449",0.281748,0.046573,0.00405425,0.036541,1.01645,5.10407,0.75872,23.9595
"8450",0.29637,0.0493069,0.00402399,0.0254274,0.734948,5.04,0.769775,21.9151
"8451",0.268414,0.0458096,0.003034,0.0513442,1.50246,5.06158,0.760959,31.1172
"8452",0.254023,0.0423341,0.00328451,0.0558048,0.887276,4.98088,0.731033,27.5904
"8453",0.263946,0.0402238,0.00463597,0.0451661,1.35494,5.32754,0.86339,23.0342
"8454",0.260896,0.0427559,0.00357745,0.0561143,1.03579,4.99122,0.744671,29.5299
"8455",0.27002,0.0446986,0.00347197,0.039424,1.19971,5.23234,0.759773,23.9991
"8456",0.266412,0.0419219,0.00427468,0.0402406,0.875266,5.21869,0.740693,21.7447
"8457",0.28573,0.0480026,0.00355907,0.0388117,1.40498,5.14836,0.824504,27.6715
"8458",0.311911,0.0573226,0.00268713,0.0277523,0.573274,4.82293,0.717055,29.2845
"8459",0.308787,0.0556018,0.00294927,0.0285114,1.59823,5.12706,0.849442,26.7643
"8460",0.284021,0.0468316,0.00389769,0.0379014,1.15201,5.17659,0.798857,24.5665
"8461",0.259095,0.0414791,0.00385821,0.0467644,1.07332,5.18249,0.759479,24.1756
"8462",0.262779,0.0418182,0.00387691,0.0529793,1.38756,5.21381,0.80008,26.0546
"8463",0.25399,0.0402648,0.00368551,0.058125,1.06395,5.24296,0.922574,24.627
"8464",0.274533,0.0483068,0.00250615,0.0515335,1.28259,5.0803,0.783503,31.185
"8465",0.278494,0.0457453,0.00330077,0.0498228,1.12455,5.21304,0.840027,28.5167
"8466",0.262389,0.0413246,0.00335764,0.0585243,1.36251,5.30942,0.748454,27.3323
"8467",0.271759,0.0454659,0.00336494,0.0419469,0.625378,5.04599,0.785447,25.8219
"8468",0.274516,0.0465779,0.00328181,0.046608,0.812237,5.00564,0.751345,28.2555
"8469",0.272834,0.0457969,0.00328186,0.0494952,1.55574,5.1692,0.78607,28.1386
"8470",0.239916,0.0349763,0.00418151,0.0694058,0.598073,5.11319,0.722436,24.1034
"8471",0.231471,0.0339722,0.00347448,0.0877541,0.933853,5.16469,0.886659,28.0079
"8472",0.240058,0.0360544,0.00317415,0.0922752,0.933602,5.237,0.837399,26.7353
"8473",0.238022,0.0360212,0.00334978,0.0723639,0.832384,5.1879,0.843714,27.6022
"8474",0.290487,0.0513987,0.00337146,0.032283,1.42321,5.0463,0.736105,25.1327
"8475",0.261052,0.0403401,0.00398477,0.0562072,0.831165,5.20752,0.773744,24.4867
"8476",0.244192,0.0357806,0.00401363,0.0737691,1.02319,5.21529,0.747836,25.4985
"8477",0.23302,0.0362897,0.00298101,0.0940121,1.05649,5.08297,0.905563,29.2199
"8478",0.235169,0.0370488,0.00307201,0.0797222,1.47215,5.17775,0.90774,27.8445
"8479",0.246445,0.0401689,0.00381356,0.0522956,0.99266,4.99214,0.724855,24.6762
"8480",0.246119,0.0398683,0.00402694,0.0492879,1.16274,4.99372,0.735271,25.0292
"8481",0.253454,0.0424274,0.00396498,0.047968,0.908357,4.9096,0.796768,25.0534
"8482",0.263003,0.0425523,0.0036666,0.0480905,0.956871,5.17196,0.867278,25.7047
"8483",0.260464,0.0422104,0.00377803,0.0487332,1.19958,5.12929,0.716012,25.3802
"8484",0.257535,0.040151,0.00438835,0.0440868,0.731934,5.08801,0.764333,22.8784
"8485",0.266847,0.0443966,0.00418094,0.0335462,0.787442,4.9142,0.744373,23.0834
"8486",0.273118,0.0414294,0.0046191,0.0422184,0.504588,5.12229,0.764356,23.7094
"8487",0.27915,0.0483582,0.00312835,0.0368568,1.26436,5.08786,0.742792,27.3352
"8488",0.26772,0.0409324,0.00466316,0.0444342,0.885256,5.15075,0.780014,24.1543
"8489",0.267869,0.0407965,0.00468598,0.0417633,0.812497,5.21565,0.735913,21.7417
"8490",0.245552,0.0366054,0.00450834,0.0569853,1.14901,5.25427,0.771924,22.7095
"8491",0.229851,0.0318641,0.00467252,0.0659474,1.02001,5.2869,0.760401,22.4016
"8492",0.236438,0.0353388,0.00304905,0.0848187,1.03127,5.28705,0.866141,27.7531
"8493",0.211854,0.030084,0.00338689,0.106488,1.29131,5.16361,0.844206,25.6503
"8494",0.231504,0.0326705,0.00387635,0.0857175,1.16407,5.33128,0.886712,24.9734
"8495",0.240462,0.0346141,0.00505856,0.0518923,1.03398,5.23901,0.726876,21.1796
"8496",0.244769,0.0374337,0.00285086,0.0862056,1.07769,5.32173,0.876251,28.2443
"8497",0.226595,0.0316015,0.00349878,0.109612,1.44235,5.34988,0.811332,24.839
"8498",0.278296,0.0469384,0.00341844,0.0478271,0.725052,5.02822,0.813059,27.0977
"8499",0.264314,0.0415373,0.00399369,0.0488562,1.33422,5.3,0.747781,23.5754
"8500",0.263248,0.041243,0.00429771,0.047967,1.13191,5.20209,0.82479,24.555
"8501",0.197781,0.0235538,0.00479187,0.113033,0.965917,5.14742,0.722443,21.7748
"8502",0.213069,0.0279728,0.00493464,0.076742,1.03493,5.26742,0.83427,21.4088
"8503",0.205179,0.0239154,0.00449458,0.126217,0.900165,5.27205,0.707383,22.5422
"8504",0.238562,0.038404,0.00427201,0.0524228,1.2005,4.96568,0.745651,23.6192
"8505",0.210517,0.0280311,0.00385055,0.104905,0.854136,5.12959,0.727159,24.7848
"8506",0.208323,0.0271321,0.00404406,0.119229,1.26733,5.2088,0.738025,23.1674
"8507",0.249561,0.0378202,0.00416894,0.0630623,0.978954,5.166,0.778268,25.1653
"8508",0.206084,0.0272148,0.00482193,0.082714,1.03007,5.18358,0.907567,21.8006
"8509",0.257555,0.04018,0.0035112,0.0633537,1.33236,5.25643,0.732759,27.2564
"8510",0.258183,0.0410116,0.00338007,0.0560945,1.43329,5.26431,0.718377,26.8985
"8511",0.303013,0.0529542,0.00334068,0.0334496,0.671896,4.98556,0.849841,26.6994
"8512",0.287633,0.0495448,0.00329755,0.0354429,0.557171,4.9497,0.867711,27.7967
"8513",0.280698,0.0503938,0.00321736,0.0401047,0.549899,4.79506,0.811687,27.4777
"8514",0.295774,0.0523877,0.00317367,0.0373951,1.45431,5.10008,0.816425,27.0568
"8515",0.292634,0.0493257,0.0038156,0.033221,0.401297,4.82851,0.7312,26.843
"8516",0.263988,0.0433507,0.00346756,0.0562722,0.519817,4.93282,0.768591,28.5095
"8517",0.225416,0.0323392,0.00352041,0.101342,0.573921,4.9951,0.722713,27.0426
"8518",0.261151,0.042043,0.00318292,0.0577266,0.914604,5.13364,0.702434,28.8751
"8519",0.270914,0.043719,0.00321502,0.0501002,0.813065,5.18235,0.702945,28.0367
"8520",0.256576,0.0438101,0.00271058,0.0634274,0.850624,4.98285,0.794038,30.536
"8521",0.256142,0.0437817,0.00262171,0.0605262,0.912458,5.04267,0.924822,30.9557
"8522",0.263888,0.0457406,0.00282195,0.0543859,1.51635,5.03339,0.827032,31.5572
"8523",0.291003,0.0485693,0.00350732,0.037037,0.878828,5.13692,0.785604,26.4181
"8524",0.270054,0.04271,0.00376328,0.0536434,1.06583,5.17435,0.707744,27.3619
"8525",0.276686,0.0462317,0.00388699,0.0376323,1.21269,5.03493,0.714191,25.7694
"8526",0.262073,0.040977,0.00388053,0.0510987,0.710146,5.15606,0.725824,24.7951
"8527",0.231975,0.0352172,0.00399161,0.0662991,1.07241,5.14018,0.783489,24.1211
"8528",0.265814,0.0436073,0.00325339,0.0467446,0.622697,5.04462,0.702884,27.8164
"8529",0.330986,0.0594299,0.00263248,0.0174296,1.04513,5.1048,0.927319,25.0821
"8530",0.325667,0.0562437,0.00312872,0.0181498,1.02195,5.0858,0.715563,23.2934
"8531",0.289113,0.051997,0.00273397,0.0443112,0.841132,4.93489,0.850479,31.715
"8532",0.279182,0.0487976,0.0029213,0.0443473,0.9021,5.00878,0.78081,29.3228
"8533",0.225697,0.033844,0.00302386,0.0975317,0.732852,5.02418,0.721998,28.2469
"8534",0.268168,0.0445489,0.00343111,0.0482855,0.818486,5.03587,0.800872,27.8177
"8535",0.261558,0.0438469,0.00332945,0.0494453,1.37699,5.10529,0.760399,27.0028
"8536",0.267772,0.0451478,0.00328684,0.044701,1.29516,5.09924,0.750091,27.7244
"8537",0.274886,0.0456347,0.00356015,0.0397666,0.872436,5.09092,0.809064,26.6081
"8538",0.241794,0.0371388,0.00336775,0.0666297,1.23586,5.20952,0.742434,27.8415
"8539",0.23651,0.0357012,0.00364865,0.0682726,0.995123,5.15088,0.718451,26.1718
"8540",0.243292,0.0386679,0.00390554,0.0566229,1.01602,5.06799,0.770765,24.3827
"8541",0.284584,0.0460333,0.00390227,0.0462543,1.32573,5.25397,0.825655,25.8183
"8542",0.253088,0.0421352,0.00359261,0.0491858,0.891906,5.03493,0.779861,24.5558
"8543",0.277095,0.0441013,0.00425975,0.0461297,0.765826,5.08347,0.758663,25.3932
"8544",0.299699,0.053304,0.00354962,0.0271203,0.9409,4.87911,0.715461,24.6323
"8545",0.286682,0.047905,0.00326838,0.0460204,1.36495,5.15502,0.711676,30.1493
"8546",0.248942,0.042399,0.0026859,0.0665662,0.810205,4.95105,0.913731,31.5625
"8547",0.269331,0.0451931,0.00311736,0.0583371,0.661753,5.0707,0.979437,28.0138
"8548",0.237116,0.0339186,0.00387011,0.0731021,1.04707,5.40301,0.918719,24.5031
"8549",0.218309,0.0313732,0.00481984,0.0708942,0.743814,4.99133,0.724748,21.1493
"8550",0.272192,0.0453938,0.00311743,0.0562427,0.980844,5.08577,0.760506,29.6856
"8551",0.267579,0.0457794,0.00343695,0.0454751,1.03324,5.02972,0.83001,26.0442
"8552",0.246889,0.0384655,0.00294281,0.0740457,0.742783,5.17792,0.724913,28.0836
"8553",0.280304,0.046816,0.00311345,0.0415989,1.02208,5.28609,0.949245,26.5094
"8554",0.273218,0.0449604,0.00324614,0.0490089,0.957839,5.24332,0.939742,27.0054
"8555",0.265816,0.0459437,0.00312826,0.0451879,0.827571,4.9842,0.859412,27.4935
"8556",0.280536,0.0479011,0.0033857,0.0390533,0.868168,4.99778,0.817336,28.3137
"8557",0.253797,0.0395488,0.00372803,0.0620613,1.49405,5.22705,0.723122,26.364
"8558",0.253055,0.039709,0.00366128,0.0536768,1.13033,5.18532,0.717212,26.3532
"8559",0.219834,0.030795,0.003984,0.0844867,1.18232,5.26776,0.856633,23.9573
"8560",0.221236,0.0306922,0.00405085,0.0928749,1.07628,5.2454,0.839226,23.3036
"8561",0.246403,0.037258,0.00400066,0.0602477,1.0996,5.23042,0.735019,24.6624
"8562",0.241262,0.0364369,0.00389795,0.0692875,1.49745,5.24255,0.746575,24.9187
"8563",0.25337,0.0406354,0.00355631,0.0598603,0.682154,5.04192,0.83086,26.7266
"8564",0.250778,0.0386347,0.00376188,0.0578544,0.593218,5.12166,0.794222,25.2223
"8565",0.265533,0.0441885,0.00361707,0.0477151,1.34085,5.12385,0.776088,25.9814
"8566",0.236296,0.0357585,0.00334291,0.0792607,1.01998,5.20856,0.877344,27.3486
"8567",0.236805,0.0361918,0.00345572,0.0761161,1.0369,5.14816,0.887329,27.4722
"8568",0.236812,0.036188,0.003476,0.076288,1.04857,5.14895,0.88561,27.2964
"8569",0.25241,0.0397534,0.00344492,0.0599603,1.22159,5.28799,0.799797,25.3086
"8570",0.272779,0.0444275,0.00393645,0.0380293,0.918222,5.20749,0.766132,22.1024
"8571",0.289875,0.0469597,0.00449655,0.0299397,0.849072,5.06624,0.745273,22.2352
"8572",0.299705,0.0480169,0.00414087,0.027226,0.818761,5.21685,0.731274,21.6481
"8573",0.320652,0.0566975,0.00299856,0.0204582,1.43304,5.14373,0.794858,24.4279
"8574",0.312213,0.0561189,0.00296639,0.0264705,1.47941,5.07233,0.751468,26.68
"8575",0.262256,0.0446404,0.00367652,0.036182,0.610574,4.84914,0.742962,24.7357
"8576",0.257878,0.0445444,0.00384694,0.0386637,0.909789,4.81622,0.710724,24.5661
"8577",0.296334,0.0484249,0.00399432,0.0288978,0.545933,5.04834,0.736037,22.6774
"8578",0.289513,0.0490668,0.00379839,0.0308809,0.618425,4.94498,0.758712,24.0863
"8579",0.2879,0.0488661,0.00355904,0.0364034,1.32988,5.1339,0.747176,25.8394
"8580",0.288602,0.0499612,0.00314604,0.036392,1.01951,5.05782,0.787713,28.184
"8581",0.26486,0.0433943,0.0040459,0.0409518,0.746583,4.98856,0.786682,24.7761
"8582",0.298721,0.0517066,0.00311636,0.0342216,1.19081,5.15526,0.760124,26.9094
"8583",0.252325,0.0443442,0.00380118,0.0436309,0.63724,4.64315,0.75271,26.6699
"8584",0.271068,0.049332,0.00348026,0.0385927,0.609608,4.69505,0.859245,26.2773
"8585",0.260543,0.046747,0.00335835,0.0435394,1.37006,4.81793,0.781516,28.014
"8586",0.250986,0.0442519,0.003318,0.0475629,0.938381,4.779,0.747865,27.804
"8587",0.282249,0.0505554,0.00340199,0.0319775,0.694287,4.80243,0.76106,25.5945
"8588",0.290024,0.0533473,0.00326212,0.0288703,0.690884,4.75531,0.809424,25.604
"8589",0.280272,0.0498465,0.00254052,0.046556,0.634629,4.90903,0.731698,32.8319
"8590",0.305319,0.0517233,0.0038127,0.0236952,0.826372,4.98861,0.71566,22.8854
"8591",0.289163,0.0484458,0.003622,0.0327551,0.764443,5.05391,0.71289,25.2043
"8592",0.327491,0.0603127,0.00279449,0.0211351,0.915205,4.9262,0.847655,26.1689
"8593",0.340954,0.0619431,0.00259282,0.0175847,0.777095,4.94593,0.81976,26.9922
"8594",0.319541,0.0616755,0.00212399,0.0188425,0.718451,4.69538,0.730059,31.8664
"8595",0.331759,0.0630652,0.00228732,0.0194018,1.28745,4.8287,0.729414,31.8057
"8596",0.334857,0.0642536,0.00209224,0.0192092,1.30601,4.8845,0.72455,30.5785
"8597",0.339111,0.0633894,0.00226632,0.0187204,1.2945,4.93173,0.733623,30.8932
"8598",0.271622,0.0462983,0.00333807,0.0374859,0.876804,4.96042,0.72109,27.8363
"8599",0.282225,0.0473453,0.00380936,0.0349373,0.757955,5.00412,0.707382,24.3204
"8600",0.271024,0.0456367,0.00355953,0.0436629,0.822988,4.97756,0.708242,26.5504
"8601",0.267405,0.0431203,0.00399278,0.0463643,0.592226,5.0631,0.884681,24.3616
"8602",0.270782,0.0440727,0.00376666,0.0467682,0.786994,5.1319,0.852148,25.0998
"8603",0.260575,0.043263,0.0030303,0.056795,1.39958,5.1439,0.749229,29.3589
"8604",0.2512,0.039401,0.00349086,0.0661036,1.07912,5.15243,0.764046,27.8287
"8605",0.261126,0.0437393,0.00312817,0.0577276,0.831819,5.06093,0.827985,27.7765
"8606",0.252847,0.038358,0.00435855,0.0493503,1.08174,5.24205,0.74211,23.1451
"8607",0.269883,0.043473,0.00393219,0.0478127,1.00371,5.1681,0.844574,25.3247
"8608",0.217758,0.0284392,0.00430137,0.101099,1.26162,5.26203,0.711154,23.9598
"8609",0.232072,0.0351109,0.00313868,0.086092,0.790562,5.08887,0.761184,28.5041
"8610",0.247267,0.0373354,0.00384799,0.0607207,1.12552,5.30002,0.838754,25.1894
"8611",0.224713,0.0290151,0.00440548,0.102024,0.887632,5.24906,0.706937,24.0615
"8612",0.214822,0.0276618,0.00508781,0.0762794,1.44516,5.31551,0.717419,22.0423
"8613",0.236571,0.0349692,0.00340012,0.0758405,0.893551,5.18461,0.715748,27.8931
"8614",0.242861,0.038837,0.00299959,0.0681342,1.02279,5.08307,0.768196,29.8899
"8615",0.277785,0.0471397,0.00330599,0.0397055,1.1578,5.09139,0.799254,28.1933
"8616",0.276918,0.0484451,0.0030895,0.0383008,0.819213,4.94011,0.770395,28.4137
"8617",0.233998,0.033213,0.00332427,0.091526,1.05127,5.33292,0.803204,27.3253
"8618",0.219555,0.0302106,0.00453748,0.0798953,1.24634,5.27732,0.861704,22.2908
"8619",0.304552,0.056784,0.00266563,0.0303157,1.12756,4.84248,0.731052,31.4904
"8620",0.30542,0.0553118,0.00294858,0.0228343,0.7953,4.90718,0.788744,25.3259
"8621",0.242778,0.0357356,0.00346663,0.0825619,0.896592,5.16049,0.706815,29.3523
"8622",0.278023,0.049011,0.00287463,0.0386489,1.36364,5.14086,0.978751,27.7984
"8623",0.272081,0.0464183,0.0036102,0.0414181,0.827741,4.9015,0.701459,27.2489
