"","k_cDD","degDD","hillDD","k_inter","maxdeath","k_hillnec","p","h"
"2764",0.211264,0.0424776,0.0035552,0.0529064,0.209753,3.89081,0.740294,25.3882
"2765",0.198974,0.039334,0.00342134,0.0737409,0.306083,3.89568,0.738717,26.4473
"2766",0.199754,0.034908,0.00420138,0.0813557,4.07442,4.41452,0.925576,30.2622
"2767",0.192358,0.0331981,0.0039338,0.100201,2.6262,4.38279,0.870903,27.393
"2768",0.193834,0.0330769,0.00386408,0.106321,2.5026,4.40434,0.865881,27.5199
"2769",0.260913,0.04341,0.00629035,0.0442003,1.57693,4.40888,0.898118,33.0734
"2770",0.206016,0.0352884,0.00501081,0.075307,0.893659,4.07889,0.776531,33.6534
"2771",0.193679,0.0377542,0.00354198,0.083508,1.25213,4.02196,0.843193,29.7679
"2772",0.209794,0.0426738,0.00375107,0.0596043,1.08734,4.01586,0.822694,29.031
"2773",0.204724,0.0418304,0.00369686,0.0600757,2.68746,4.14424,0.87147,28.0891
"2774",0.21404,0.0302997,0.00565914,0.0950125,0.167082,4.23797,0.830639,33.241
"2775",0.215813,0.030287,0.00651944,0.0765675,0.604283,4.47455,0.7257,25.8613
"2776",0.231404,0.0319972,0.0069406,0.0696865,1.81135,4.80385,0.925757,27.4881
"2777",0.230575,0.0406412,0.00507222,0.0583174,2.25081,4.37193,0.814117,30.905
"2778",0.274223,0.049371,0.00542416,0.0398677,0.835479,4.21445,0.81453,36.2692
"2779",0.221412,0.0390352,0.00465946,0.0663112,3.66944,4.37463,0.86838,34.6079
"2780",0.214912,0.0267176,0.00721969,0.0827291,0.493056,4.68982,0.840466,23.5939
"2781",0.193587,0.0228294,0.00641834,0.143107,1.17272,4.42718,0.908171,34.0426
"2782",0.217559,0.0339019,0.00566404,0.0746042,0.996689,4.36036,0.730845,30.4594
"2783",0.242205,0.0423605,0.00503883,0.0515735,1.76414,4.43136,0.920388,32.3342
"2784",0.214859,0.0385472,0.004564,0.059562,0.664877,4.15339,0.731676,29.2673
"2785",0.219169,0.0364464,0.00496192,0.061246,0.331461,4.21892,0.716033,28.2824
"2786",0.221268,0.0369974,0.00528239,0.0625136,0.279822,4.14229,0.714189,27.6667
"2787",0.20676,0.0291656,0.00613562,0.0913566,1.33157,4.45101,0.955809,32.1635
"2788",0.207783,0.0331337,0.00521,0.0793949,0.821963,4.30001,0.851618,30.3483
"2789",0.202279,0.034216,0.0045985,0.0800963,0.855934,4.20962,0.81013,29.4408
"2790",0.270278,0.0550242,0.00371789,0.0290227,1.48831,4.19606,0.707533,31.5515
"2791",0.248181,0.0517034,0.00354532,0.0371656,1.30517,4.18777,0.726645,27.7562
"2792",0.244879,0.0351699,0.00692223,0.0615158,1.23292,4.53384,0.762566,36.8449
"2793",0.245974,0.0351444,0.00734848,0.0635295,1.28819,4.49644,0.822889,36.4889
"2794",0.242845,0.0485787,0.00402926,0.0402024,1.79053,4.31658,0.842507,26.4284
"2795",0.205211,0.0324871,0.00533339,0.0844452,0.130146,3.93208,0.815348,36.2212
"2796",0.221407,0.0482484,0.00336745,0.0432345,0.412162,3.84245,0.825395,27.725
"2797",0.191199,0.0374075,0.00318894,0.0825336,2.47368,4.23727,0.751914,26.2206
"2798",0.194732,0.0349397,0.00402965,0.0893559,1.1013,4.03624,0.741496,33.4183
"2799",0.204735,0.037126,0.00429081,0.0677457,1.34102,4.37978,0.895901,23.9957
"2800",0.256355,0.0515315,0.00436907,0.0404511,0.520417,3.90585,0.751863,39.3408
"2801",0.199089,0.0335061,0.00470673,0.0812991,0.440964,4.1964,0.905949,25.115
"2802",0.191836,0.0401756,0.00274777,0.079206,2.54223,4.12113,0.82493,28.4575
"2803",0.23161,0.0405517,0.00489334,0.0579912,0.078892,3.90839,0.757297,33.2763
"2804",0.226708,0.0426697,0.00434008,0.0563441,0.213627,3.90786,0.729529,35.1619
"2805",0.261505,0.0541045,0.00346759,0.0328491,0.477962,4.09266,0.83662,29.4141
"2806",0.221352,0.0441592,0.00408075,0.0522647,0.412406,3.85013,0.724403,34.9787
"2807",0.195204,0.0358252,0.00343173,0.0873685,0.219673,3.96418,0.751596,27.8442
"2808",0.191743,0.04097,0.00272318,0.076318,0.135746,3.66519,0.847469,26.8072
"2809",0.20413,0.0350546,0.00452618,0.0794802,0.126455,3.92831,0.888322,30.0664
"2810",0.204092,0.0312389,0.00498068,0.0845758,0.078538,4.04419,0.897651,29.801
"2811",0.198206,0.0419153,0.00289037,0.0713436,0.434105,3.78543,0.730636,32.5214
"2812",0.260522,0.0462582,0.00496426,0.0427216,0.751002,4.34335,0.789074,31.9302
"2813",0.238622,0.0421157,0.00492152,0.0573463,0.310256,4.09819,0.89054,38.1805
"2814",0.248235,0.0417397,0.00590929,0.0542679,0.437577,4.15606,0.849612,37.6081
"2815",0.231659,0.0478679,0.00363183,0.0462504,0.299334,3.9198,0.842852,29.7973
"2816",0.242162,0.0536095,0.00304224,0.0392091,0.366813,3.89418,0.875958,29.2946
"2817",0.212478,0.0320791,0.0054786,0.0817979,1.96147,4.48212,0.775738,32.7526
"2818",0.216712,0.0302164,0.00618229,0.082466,0.367378,4.43245,0.767239,27.606
"2819",0.208056,0.0212426,0.008128,0.12259,0.205016,4.42644,0.846825,34.1282
"2820",0.197635,0.0283025,0.00552198,0.0927103,1.23724,4.61803,0.818283,23.4184
"2821",0.190278,0.0235083,0.00591712,0.131062,0.621637,4.39945,0.721277,27.556
"2822",0.237437,0.0483826,0.00415379,0.0460752,1.09628,4.01883,0.966358,33.7028
"2823",0.204383,0.0225493,0.00759329,0.104647,0.922543,4.71891,0.713154,26.2648
"2824",0.219375,0.0322696,0.00624535,0.0783299,0.114583,4.11955,0.914512,32.8171
"2825",0.211351,0.0329483,0.00519219,0.0809152,0.178229,4.15018,0.888957,30.5915
"2826",0.202826,0.0328542,0.00468589,0.0878445,0.497644,4.14312,0.721547,32.4813
"2827",0.217393,0.0316606,0.00590608,0.0820598,1.18019,4.43632,0.709398,33.4091
"2828",0.218019,0.0314065,0.00646845,0.077036,1.95546,4.47198,0.708865,32.9309
"2829",0.220179,0.0373863,0.00484833,0.0712933,1.74815,4.39651,0.742682,29.5203
"2830",0.255418,0.0465249,0.00481175,0.0458364,0.697421,4.30136,0.973398,31.0611
"2831",0.248831,0.0451271,0.00498209,0.0471971,0.479193,4.1652,0.802555,32.5043
"2832",0.268196,0.0453714,0.00586109,0.0435822,0.313213,4.22835,0.881414,35.0035
"2833",0.204351,0.0404148,0.00348415,0.0635511,0.653181,4.08013,0.824204,27.0191
"2834",0.208019,0.0362365,0.00469779,0.071304,2.74659,4.3624,0.946956,30.7028
"2835",0.219646,0.0476145,0.00314376,0.0409702,0.0668155,3.55887,0.724316,30.7589
"2836",0.215613,0.0452547,0.00343831,0.0488846,0.0662454,3.58231,0.719979,29.5905
"2837",0.259981,0.0623806,0.00232713,0.0327422,0.178708,3.63356,0.778074,38.7714
"2838",0.242628,0.0385533,0.00644908,0.0509587,1.8465,4.55559,0.788128,27.5636
"2839",0.226198,0.0362263,0.0049435,0.0611737,2.20023,4.77566,0.835248,26.6674
"2840",0.237215,0.035948,0.00699655,0.0634368,0.648315,4.2795,0.846093,34.2814
"2841",0.247872,0.0547071,0.00321728,0.0331996,1.37234,4.04759,0.779373,28.5498
"2842",0.219233,0.044602,0.00358137,0.0556424,1.56275,4.06933,0.741262,32.6506
"2843",0.230696,0.0456678,0.00405241,0.0496736,1.8523,4.11236,0.722266,34.6925
"2844",0.234456,0.0469717,0.00396277,0.0504599,1.99059,4.11617,0.812858,35.5601
"2845",0.214277,0.0266777,0.00725635,0.0858163,0.348032,4.52145,0.877185,27.3284
"2846",0.189447,0.0239721,0.00566781,0.130063,0.658293,4.34132,0.754409,31.8584
"2847",0.193967,0.0252486,0.00544592,0.151145,1.66568,4.41696,0.731069,31.9574
"2848",0.2111,0.0250679,0.00743619,0.094709,0.757309,4.64358,0.931195,29.0464
"2849",0.191864,0.0246903,0.00524954,0.154149,1.22081,4.43643,0.721895,30.5808
"2850",0.230568,0.035072,0.00610959,0.0629241,0.188943,4.28883,0.927701,28.773
"2851",0.208995,0.0273276,0.00648619,0.0986337,0.29274,4.40725,0.904482,27.4431
"2852",0.181093,0.0333027,0.00334451,0.104795,0.407533,3.8502,0.741971,32.5851
"2853",0.212758,0.0423297,0.0036174,0.0617231,0.864814,4.14709,0.897724,26.6892
"2854",0.261668,0.0487785,0.00481584,0.0398797,0.350753,4.06552,0.780085,35.3785
"2855",0.301798,0.0547056,0.00518994,0.0304125,0.2147,4.07982,0.78329,38.384
"2856",0.21848,0.0451115,0.0033112,0.0597069,0.331521,3.86647,0.719961,33.079
"2857",0.198243,0.038303,0.00351564,0.0769557,0.340082,3.95711,0.855035,27.4928
"2858",0.190677,0.0224648,0.00617372,0.161953,1.36903,4.41511,0.754267,31.928
"2859",0.21495,0.0223794,0.00848692,0.110474,0.464277,4.57438,0.87217,33.9644
"2860",0.191324,0.0234284,0.0054529,0.135432,1.2777,4.76686,0.785704,23.9303
"2861",0.181469,0.0212578,0.00545846,0.162725,1.71951,4.71224,0.75147,23.7836
"2862",0.193837,0.0225011,0.00644688,0.141515,1.10653,4.61819,0.796545,25.6846
"2863",0.204562,0.0220735,0.00778659,0.109903,3.87005,4.89427,0.868415,30.1029
"2864",0.194274,0.0212652,0.00690787,0.128548,1.75096,4.79202,0.81139,25.8868
"2865",0.227223,0.0306711,0.00712685,0.0716153,1.53492,4.71129,0.824852,28.4823
"2866",0.210898,0.0330929,0.00523767,0.0792416,1.92111,4.46974,0.842806,30.6615
"2867",0.221021,0.0381482,0.00493619,0.0618292,0.810384,4.22759,0.724607,30.8805
"2868",0.22786,0.0382295,0.00528175,0.0659894,0.458266,4.2024,0.72507,30.3051
"2869",0.212309,0.0358339,0.00491803,0.0731414,0.536677,4.15225,0.833101,32.2459
"2870",0.255613,0.0482651,0.00443518,0.039952,1.00019,4.30229,0.754402,28.6127
"2871",0.256983,0.0487229,0.00441202,0.0378669,0.689938,4.26007,0.741584,28.0379
"2872",0.260717,0.0486781,0.00459119,0.0407184,0.66671,4.19409,0.708775,33.616
"2873",0.211699,0.0360116,0.00500609,0.0694897,1.28751,4.34734,0.962825,28.5213
"2874",0.222857,0.0362083,0.0051609,0.0646381,0.818235,4.47457,0.896176,27.7649
"2875",0.254183,0.0541889,0.0036465,0.0434797,0.735887,3.92709,0.749659,35.212
"2876",0.243532,0.053029,0.00312045,0.0352123,0.763153,3.94486,0.723629,32.6836
"2877",0.253326,0.0539972,0.00352898,0.0410846,0.601164,3.92547,0.722141,34.1011
"2878",0.225089,0.0349832,0.00568553,0.0638788,0.958014,4.54829,0.923202,27.9865
"2879",0.217571,0.0289408,0.00682843,0.0925618,3.30162,4.7797,0.91987,28.6726
"2880",0.206103,0.0387268,0.00385636,0.0665981,0.787048,4.12425,0.788218,29.4271
"2881",0.245305,0.0403788,0.00580825,0.0483217,0.096244,4.08772,0.935246,32.0979
"2882",0.247625,0.0410873,0.00554163,0.0572889,0.116537,4.13062,0.89821,32.6965
"2883",0.207593,0.0438188,0.00325107,0.0660624,1.68331,3.98323,0.750597,30.9249
"2884",0.207885,0.0430953,0.003081,0.0625865,1.19183,4.03603,0.745662,30.8416
"2885",0.201198,0.0367553,0.00446896,0.0718001,1.39459,4.11724,0.77978,29.2321
"2886",0.204361,0.0357352,0.00445481,0.0804342,1.08176,4.1909,0.787069,29.5611
"2887",0.188982,0.0384795,0.00296568,0.0812051,1.40165,4.04246,0.890794,28.6606
"2888",0.189858,0.0372501,0.00279111,0.106127,1.14481,4.02105,0.857305,31.6752
"2889",0.187441,0.0377069,0.00295493,0.0935435,0.244614,3.69852,0.800336,35.8545
"2890",0.241496,0.0401946,0.00563194,0.0505034,0.771415,4.48689,0.806525,24.9514
"2891",0.258487,0.0492801,0.00476923,0.0402664,2.40586,4.32521,0.844026,30.6101
"2892",0.210695,0.0377312,0.00406165,0.0688775,0.220918,4.03895,0.742548,29.9583
"2893",0.237651,0.0488179,0.00429203,0.0453465,0.862224,3.90482,0.792676,34.6015
"2894",0.238224,0.0536327,0.00305949,0.039816,1.8945,3.94636,0.800634,34.4628
"2895",0.233604,0.0460101,0.0041163,0.0483024,0.250152,3.95278,0.805558,29.1493
"2896",0.219842,0.0444693,0.00368665,0.0631663,0.219342,3.82322,0.849012,32.7452
"2897",0.221535,0.0457139,0.0037625,0.0472502,0.489841,3.86276,0.770703,33.8289
"2898",0.225647,0.0338338,0.00628987,0.068902,0.0886409,4.04227,0.727496,32.8705
"2899",0.236292,0.0449941,0.00428981,0.0521253,0.329284,4.06275,0.839853,30.7623
"2900",0.265333,0.0518508,0.00450571,0.0354828,0.325243,3.96235,0.780358,35.3313
"2901",0.18671,0.0296283,0.00418716,0.104972,0.699546,4.25386,0.864047,28.0115
"2902",0.319061,0.064343,0.00411882,0.0214364,1.44304,4.11195,0.775307,34.7297
"2903",0.274416,0.0532825,0.00423763,0.0337758,0.932755,4.18238,0.792564,35.4942
"2904",0.249742,0.0421722,0.00545206,0.0528077,1.23302,4.47625,0.775775,29.2894
"2905",0.240876,0.0413621,0.00538696,0.0482082,1.55539,4.44696,0.82181,29.0985
"2906",0.205945,0.0245386,0.00680606,0.0995685,0.806108,4.80108,0.976168,24.985
"2907",0.199538,0.0234663,0.00649868,0.1419,1.84068,4.54605,0.703542,32.0137
"2908",0.19244,0.0205486,0.00693664,0.128404,0.256751,4.45481,0.864885,27.9339
"2909",0.200288,0.0227319,0.0067879,0.137722,0.407071,4.48928,0.865292,27.1208
"2910",0.21969,0.0299954,0.00645446,0.0837696,0.696211,4.53112,0.723418,28.613
"2911",0.25693,0.0496247,0.0046176,0.043565,1.3356,4.16057,0.954167,35.8576
"2912",0.238238,0.0408902,0.00533153,0.057477,1.62886,4.32135,0.927283,36.9143
"2913",0.297063,0.0525887,0.00528986,0.0311708,0.405761,4.29052,0.741458,29.1229
"2914",0.215298,0.0376122,0.00491169,0.0698852,2.19171,4.25559,0.981519,34.7375
"2915",0.221768,0.0319752,0.00604325,0.075649,1.53429,4.65484,0.720798,28.0521
"2916",0.252799,0.0491684,0.00450332,0.0416319,2.72206,4.31581,0.838176,30.8355
"2917",0.194424,0.0336027,0.00434127,0.0925362,0.344643,3.98236,0.835389,29.264
"2918",0.230156,0.0474305,0.00386973,0.0443059,0.0738806,3.61849,0.743728,38.3982
"2919",0.207629,0.0362682,0.00437196,0.0699431,0.396126,4.1703,0.917419,28.6731
"2920",0.291859,0.0589046,0.00400068,0.0300729,1.34257,4.14692,0.736808,36.6425
"2921",0.316253,0.0598975,0.00465799,0.0261335,2.9689,4.31455,0.709603,37.7413
"2922",0.298101,0.0635447,0.00335113,0.0225966,0.303578,3.9393,0.895163,31.7843
"2923",0.226004,0.0418866,0.00450555,0.054297,1.11198,4.11842,0.738296,35.9713
"2924",0.240056,0.042683,0.00480131,0.0472209,0.361304,4.17218,0.722109,31.2372
"2925",0.270816,0.0466582,0.00549115,0.0401578,1.83136,4.45194,0.751291,33.859
"2926",0.236348,0.0478154,0.00401981,0.04807,1.06053,4.03134,0.802874,33.729
"2927",0.243395,0.0425943,0.00505114,0.0485739,0.45913,4.28861,0.798014,28.0402
"2928",0.250655,0.0490674,0.00430034,0.0413381,1.63744,4.21543,0.784615,31.9393
"2929",0.213912,0.0463107,0.00308186,0.0487992,0.376825,3.82687,0.743904,29.6341
"2930",0.251226,0.0387746,0.00646966,0.0507538,0.593237,4.5015,0.932396,29.8849
"2931",0.205671,0.0300356,0.00569292,0.0812439,0.150562,4.16491,0.766729,26.4534
"2932",0.271142,0.0427183,0.00643137,0.0414177,0.693699,4.54797,0.777322,27.5145
"2933",0.202398,0.0364499,0.00392321,0.0859956,3.1054,4.22058,0.892653,35.8386
"2934",0.199907,0.0369282,0.00395544,0.0800493,5.58332,4.28938,0.92178,32.8809
"2935",0.290449,0.0461815,0.00639763,0.0399484,0.286127,4.36601,0.720851,33.4978
"2936",0.245435,0.0490222,0.004001,0.0443334,1.63663,4.21691,0.75855,30.2025
"2937",0.244714,0.0431042,0.00491139,0.0472999,1.21651,4.4088,0.761564,29.7216
"2938",0.248192,0.0578717,0.00272934,0.0318581,0.811845,3.8615,0.916513,32.4546
"2939",0.258042,0.0589333,0.00268529,0.0271857,0.953172,4.0225,0.855422,28.2299
"2940",0.21153,0.0342276,0.00530066,0.0841699,0.576842,4.11796,0.763223,34.8832
"2941",0.275803,0.0515872,0.00456266,0.0320254,1.12378,4.44655,0.906881,26.7945
"2942",0.282218,0.0500245,0.00509366,0.0343723,0.387748,4.32577,0.861915,29.5616
"2943",0.240556,0.0512154,0.00365088,0.0480886,1.57443,3.95741,0.900477,38.5295
"2944",0.287766,0.0638251,0.00316842,0.0200865,0.917529,3.88793,0.722415,32.105
"2945",0.287753,0.0562238,0.00406997,0.0283581,0.4195,4.11425,0.85104,35.2007
"2946",0.228016,0.0447818,0.00393664,0.0537142,2.29019,4.18327,0.742339,33.2446
"2947",0.245309,0.0478681,0.00426149,0.0453518,0.764959,4.06835,0.706405,34.0933
"2948",0.222442,0.0370089,0.00529493,0.0655155,0.108902,3.99131,0.868094,33.3509
"2949",0.228497,0.0381015,0.00524851,0.0638763,0.193233,4.11765,0.800793,31.3353
"2950",0.206739,0.0321372,0.00524018,0.0875932,0.137277,4.04185,0.824291,30.633
"2951",0.213961,0.0321111,0.00554413,0.0861441,0.702233,4.37497,0.913637,32.018
"2952",0.203661,0.0313252,0.0050071,0.0965166,0.40493,4.21403,0.966974,32.7616
"2953",0.283682,0.0556933,0.00423002,0.0276336,1.60961,4.25876,0.710548,30.8666
"2954",0.244592,0.0453213,0.00518097,0.050319,1.15688,4.18048,0.968519,32.3032
"2955",0.240592,0.0446771,0.00438351,0.0522127,0.868026,4.25278,0.88457,32.6056
"2956",0.242018,0.0506952,0.00326791,0.039076,1.3537,4.26506,0.933953,27.7209
"2957",0.208056,0.0362615,0.00476519,0.0759561,0.409329,3.95824,0.704146,36.0158
"2958",0.218303,0.04617,0.00348402,0.0487751,0.20316,3.7509,0.723516,28.9652
"2959",0.221199,0.0459705,0.00359505,0.0505176,0.214337,3.78805,0.726549,29.1265
"2960",0.190426,0.0356477,0.00360393,0.0889862,1.59661,4.13627,0.838361,28.6103
"2961",0.199442,0.0296287,0.0057471,0.0942705,1.44127,4.26942,0.763783,32.8458
"2962",0.243918,0.0524087,0.00330835,0.0399103,0.455669,3.96242,0.876206,30.3396
"2963",0.252896,0.0561044,0.0034029,0.0323283,1.38671,3.91504,0.777777,33.2785
"2964",0.269471,0.0533068,0.00368292,0.0279691,0.107362,3.92095,0.723757,30.4721
"2965",0.270998,0.0586061,0.00338497,0.0263667,0.14405,3.72959,0.717993,31.5247
"2966",0.242585,0.0449285,0.00502536,0.0543889,1.61615,4.16551,0.932671,36.8313
"2967",0.269996,0.0511269,0.00438478,0.0327832,1.04237,4.28585,0.724302,31.0447
"2968",0.27448,0.0503537,0.00510876,0.0387434,1.3324,4.39583,0.953642,30.1577
"2969",0.283115,0.0492234,0.00550476,0.0317751,1.48474,4.50723,0.882672,29.2631
"2970",0.298115,0.0518432,0.00523544,0.0287645,0.690795,4.42074,0.86148,31.5648
"2971",0.19974,0.0341969,0.00452854,0.0769631,0.336425,4.01767,0.728686,30.5919
"2972",0.210568,0.0402992,0.00396677,0.0587623,0.968677,4.1103,0.70592,29.1912
"2973",0.194116,0.0388456,0.00322503,0.0757379,2.67753,4.13433,0.70784,28.7735
"2974",0.231401,0.0483938,0.00361309,0.0433433,1.39645,4.09982,0.71385,28.0574
"2975",0.220543,0.0388138,0.00469078,0.0649946,1.60595,4.31599,0.91571,32.4507
"2976",0.222879,0.038675,0.00478173,0.0674592,1.40599,4.31984,0.906627,32.9465
"2977",0.217055,0.0432289,0.00381103,0.0564816,1.03762,4.0927,0.803005,29.1994
"2978",0.220376,0.0465729,0.00335588,0.0504313,1.8218,4.09479,0.880126,30.4345
"2979",0.234008,0.03641,0.00598044,0.0597915,0.605632,4.41437,0.770727,29.5033
"2980",0.223986,0.0442656,0.00404929,0.0538414,1.4732,4.09868,0.877379,33.2188
"2981",0.228287,0.0482811,0.00328206,0.0504728,1.65366,4.07412,0.946968,34.0101
"2982",0.263838,0.0394965,0.00730945,0.0442032,1.27824,4.54189,0.73914,31.0434
"2983",0.223015,0.0460606,0.0040204,0.0418136,0.566589,3.89628,0.79829,29.1925
"2984",0.219495,0.0462984,0.00400707,0.052458,0.243023,3.67194,0.812329,32.941
"2985",0.217374,0.0435053,0.00381128,0.0550444,0.168428,3.7939,0.803683,32.71
"2986",0.22234,0.0422468,0.00439557,0.0556842,0.0826199,3.77862,0.898771,32.3771
"2987",0.218957,0.0388245,0.00481477,0.0614258,2.62859,4.32648,0.849949,32.3598
"2988",0.258244,0.0459451,0.00529736,0.0476215,1.05031,4.34517,0.899228,30.9146
"2989",0.224213,0.0378977,0.00497096,0.0710755,1.25892,4.29469,0.789165,34.4333
"2990",0.254219,0.0456383,0.00510974,0.0442409,2.08673,4.48396,0.774902,27.9932
"2991",0.231485,0.0385788,0.00532571,0.0620515,0.580901,4.28209,0.881528,32.5269
"2992",0.239176,0.0394823,0.0058519,0.0586651,0.524803,4.26618,0.926898,32.0862
"2993",0.245456,0.0480806,0.00428209,0.0463309,0.984502,4.07109,0.738537,36.1624
"2994",0.229879,0.044329,0.00449481,0.0526,1.53587,4.0675,0.785611,35.9504
"2995",0.226279,0.0417005,0.00426774,0.0645834,0.617873,4.13022,0.844243,33.8908
"2996",0.216078,0.0403784,0.00461267,0.0647918,0.456003,3.94697,0.824859,32.4786
"2997",0.215346,0.0397713,0.0047,0.0592385,0.457249,3.98226,0.829114,32.1907
"2998",0.189692,0.0344215,0.00363374,0.0893489,0.906566,4.13863,0.89627,28.3497
"2999",0.214699,0.042743,0.00385031,0.0520545,0.198542,3.80438,0.733404,31.2094
"3000",0.222881,0.045319,0.00357877,0.0594306,0.091531,3.72911,0.823315,32.8875
"3001",0.235599,0.0372663,0.00575699,0.0611086,1.39842,4.61468,0.835148,27.5329
"3002",0.235814,0.0371918,0.00574567,0.0610877,1.40101,4.61418,0.835316,27.5318
"3003",0.259362,0.0477323,0.0049856,0.0441172,1.19039,4.28461,0.937605,33.3976
"3004",0.25571,0.0527287,0.00370188,0.0366986,1.46295,4.12694,0.733466,33.1035
"3005",0.202545,0.0338778,0.00446174,0.0828616,0.781182,4.23602,0.741958,29.5194
"3006",0.194038,0.0386897,0.00340082,0.0783041,0.318841,3.87542,0.985878,27.8031
"3007",0.19131,0.0394285,0.00283789,0.075555,0.332698,3.92564,0.963942,25.8785
"3008",0.202552,0.0336197,0.00469391,0.0868225,0.419426,4.15424,0.924268,28.8294
"3009",0.188896,0.0396932,0.00256485,0.0897326,0.567672,3.86947,0.760107,28.2934
"3010",0.260275,0.0402792,0.00664066,0.0503152,0.474155,4.41486,0.907715,33.0507
"3011",0.251961,0.0464334,0.00468392,0.0446078,1.77283,4.39531,0.793578,30.0167
"3012",0.234999,0.0430893,0.00461502,0.0520575,1.24104,4.29825,0.878711,30.8755
"3013",0.286312,0.0535477,0.00488798,0.0324358,0.400438,4.1345,0.853382,33.7659
"3014",0.210565,0.0325407,0.00508498,0.0805123,2.08501,4.56928,0.805514,29.5568
"3015",0.19906,0.0315412,0.00489813,0.0885222,3.84486,4.47235,0.778695,30.386
"3016",0.249211,0.0470483,0.00454431,0.0480219,0.9198,4.17257,0.839328,34.844
"3017",0.220209,0.0305586,0.00680927,0.0714436,1.08639,4.56389,0.775782,28.7572
"3018",0.24032,0.0354776,0.0061743,0.060625,2.44372,4.93452,0.710108,24.491
"3019",0.227433,0.0417734,0.00448389,0.057132,0.612066,4.12189,0.873204,34.9629
"3020",0.20142,0.0334596,0.00437352,0.089646,0.43993,4.16095,0.83787,30.2577
"3021",0.212302,0.0404303,0.00388398,0.0690702,0.434942,3.99822,0.79712,31.5966
"3022",0.239857,0.0476425,0.00432416,0.0474742,1.28706,4.13395,0.882763,30.8333
"3023",0.251559,0.043062,0.00537491,0.0490338,0.364689,4.24276,0.849885,33.4543
"3024",0.227194,0.0408488,0.00447566,0.0633979,0.731962,4.21744,0.85503,32.3523
"3025",0.224726,0.040662,0.00455292,0.0639791,0.783884,4.1905,0.878761,31.8911
"3026",0.229058,0.0458987,0.00370317,0.0533024,0.309285,3.91886,0.738518,34.0432
"3027",0.213657,0.0409676,0.00374989,0.0638334,1.29643,4.18772,0.713174,29.741
"3028",0.211053,0.0422603,0.00386653,0.0579892,1.0947,4.03643,0.723652,28.2856
"3029",0.1897,0.0349257,0.00356095,0.0889769,0.322809,3.95588,0.882043,28.7299
"3030",0.18297,0.0353416,0.00317006,0.108629,0.329049,3.78586,0.781359,28.6094
